k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,1,0,0,1,"(3, 2)",[45.00209978  8.56425    20.45927732 22.28402201  8.56425   ],0,"(3, 1)",[24.32701901  4.22676075  4.22676075  0.          0.        ],0,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[24.86822213  0.          0.          4.22676075  0.        ],0
2,1,0,0,2,"(3, 2)",[47.015      45.54485    45.54485    45.35604257 48.5       ],4,"(3, 1)",[45.54394983 44.04688014 44.0894015  -0.15700624 46.01472837],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[45.54485   47.015     44.0894015 44.0894015 47.015    ],1
2,1,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.54485    45.54402642 48.5       ],4,"(3, 1)",[45.54394983 44.0894015  44.0894015  -4.92045049 47.01493465],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[45.54485   47.015     44.0894015 44.0894015 47.015    ],1
2,1,0,1,1,"(2, 3)",[18.19284084 20.45927732 44.34604312 20.81614444 14.90009869],2,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[0.         0.         0.         4.44258769 8.03084542],4,"(1, 3)",[17.88094702  4.366425    4.44258769  4.22676075  4.22676075],0,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,1,0,1,2,"(2, 3)",[47.015     45.54485   47.8167125 45.54485   45.35679  ],2,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[45.54484997 44.08939924 46.65982673 46.34652537 44.08940131],2,"(1, 3)",[45.54484994 -4.91059892 47.015      44.08936102 44.08940083],2,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,1,0,1,original qtable,"(2, 3)",[47.015   45.54485 48.5     45.54485 45.54485],2,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[45.54484997 44.08939924 46.99480073 47.015      44.08940131],3,"(1, 3)",[45.54484994 -4.91059892 47.015      44.08936102 44.08940083],2,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,1,1,0,1,"(3, 2)",[40.19244083 18.84710914 10.60105883  7.60385874  7.64247563],0,"(3, 1)",[10.36015251  0.          0.          0.          4.02235559],0,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[11.80343405  0.          0.          0.          0.        ],0
2,1,1,0,2,"(3, 2)",[43.39321677 11.88302448 20.45927732 22.28402201  8.56425   ],0,"(3, 1)",[24.32701901  4.22676075  4.22676075  0.          0.        ],0,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[24.86822213  0.          0.          4.22676075  0.        ],0
2,1,1,0,original qtable,"(3, 2)",[45.00209978  8.56425    20.45927732 22.28402201  8.56425   ],0,"(3, 1)",[24.32701901  4.22676075  4.22676075  0.          0.        ],0,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[24.86822213  0.          0.          4.22676075  0.        ],0
2,1,1,1,1,"(2, 3)",[40.71128575  5.4978948  19.12802963 16.71746656  5.62800659],0,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[4.0466941  4.22676075 8.56388829 4.08230973 0.        ],2,"(1, 3)",[8.34041512 0.         0.         0.         4.22676075],0,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
