k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,200,0,0,1,"(3, 2)",[39.83359694 39.74174844 41.82125174 40.41216951 39.93019796],2,"(3, 1)",[42.69221253 42.83930576 42.90282779  3.67448023 42.55156706],2,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[43.5349448  40.89058413 43.23578353 43.23578353 45.0750004 ],4
1,200,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.54485    45.54402642 48.5       ],4,"(3, 1)",[45.54394983 44.0894015  44.0894015  -4.92045049 47.01493465],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[45.54485   47.015     44.0894015 44.0894015 47.015    ],1
1,200,0,1,1,"(2, 3)",[39.42793613 41.02134775 39.30393719 39.24422579 41.8194444 ],4,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[42.69450468 42.97340694 45.07309686 41.54955766 42.97340775],2,"(1, 3)",[42.98018626 -0.41213963 43.23106295 43.13894654 43.1389656 ],2,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
1,200,0,1,original qtable,"(2, 3)",[47.015   45.54485 48.5     45.54485 45.54485],2,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[45.54484997 44.08939924 46.99480073 47.015      44.08940131],3,"(1, 3)",[45.54484994 -4.91059892 47.015      44.08936102 44.08940083],2,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
1,200,2,0,1,"(4, 3)",[37.41645638 37.34970769 39.19973314 39.19967042 37.52173479],2,"(4, 2)",[41.07493269 39.87831162 42.29453522 42.29453522 40.5004499 ],2,"(4, 4)",[48.5 50.   0.   0.   0. ],1,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(5, 3)",[41.75248854 40.55383922 42.29453522 42.29184245 -0.77123208],2
1,200,2,0,original qtable,"(4, 3)",[47.015   48.5     45.54485 45.54485 48.5    ],1,"(4, 2)",[43.5349448  40.89058413 43.23578353 43.23578353 45.0750004 ],4,"(4, 4)",[48.5 50.   0.   0.   0. ],1,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(5, 3)",[45.54485   47.015     44.0894015 44.0894015  0.       ],1
1,200,2,1,1,"(3, 4)",[37.45896075 39.19876403 37.22787695 37.57750371 39.20090949],4,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2,"(3, 5)",[41.43962074 42.29453522 42.29750922 39.79608675 42.26401655],2,"(2, 4)",[40.64389339 42.29184241 41.18339447 40.78504349 42.28941895],1,"(4, 4)",[45.54484217 46.97489934 47.01499828  0.          0.        ],2
1,200,2,1,original qtable,"(3, 4)",[46.99176739 45.54485    45.54482403 48.49799605 45.42402375],3,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2,"(3, 5)",[45.38083557 44.08940116 44.08930976 46.96720926 43.60559091],3,"(2, 4)",[42.69450468 42.97340694 45.07309686 41.54955766 42.97340775],2,"(4, 4)",[45.54484217 46.97489934 47.01499828  0.          0.        ],2
1,200,5,1,1,"(5, 5)",[35.65468817 37.48113151 37.84051368 36.04668478 32.81804875],2,"(5, 4)",[47.01499782 45.54483017 45.54483399 48.49999992  0.        ],3,"(5, 6)",[41.21981768 41.28808321 -0.1         0.          0.        ],1,"(4, 5)",[39.74599852 39.7965286  39.40659608 15.01613501 16.74275018],1,"(6, 5)",[28.30653835 37.84068694 40.88468953 15.01613523 -0.40951   ],2
1,200,5,1,original qtable,"(5, 5)",[45.54482822 44.08928172 44.08929628 47.01499818  0.        ],3,"(5, 4)",[47.01499782 45.54483017 45.54483399 48.49999992  0.        ],3,"(5, 6)",[41.21981768 42.64751907  0.          0.          0.        ],1,"(4, 5)",[44.08932438 45.4165186  45.54483237  0.          0.        ],2,"(6, 5)",[ 0.         45.54483754 42.64791405  0.          0.        ],1
