num_agents,position_set,k,L,trial,steps,agents_at_goal,success_rate,complete_success
2,0,2,20,0,11,2,1.0,True
2,0,2,20,1,11,2,1.0,True
2,0,2,20,2,11,2,1.0,True
2,0,2,20,3,11,2,1.0,True
2,0,2,20,4,11,2,1.0,True
2,0,2,20,5,11,2,1.0,True
2,0,2,20,6,11,2,1.0,True
2,0,2,20,7,11,2,1.0,True
2,0,2,20,8,11,2,1.0,True
2,0,2,20,9,11,2,1.0,True
2,0,2,50,0,11,2,1.0,True
2,0,2,50,1,11,2,1.0,True
2,0,2,50,2,11,2,1.0,True
2,0,2,50,3,11,2,1.0,True
2,0,2,50,4,11,2,1.0,True
2,0,2,50,5,11,2,1.0,True
2,0,2,50,6,11,2,1.0,True
2,0,2,50,7,11,2,1.0,True
2,0,2,50,8,11,2,1.0,True
2,0,2,50,9,11,2,1.0,True
2,0,2,100,0,11,2,1.0,True
2,0,2,100,1,11,2,1.0,True
2,0,2,100,2,11,2,1.0,True
2,0,2,100,3,11,2,1.0,True
2,0,2,100,4,11,2,1.0,True
2,0,2,100,5,11,2,1.0,True
2,0,2,100,6,11,2,1.0,True
2,0,2,100,7,11,2,1.0,True
2,0,2,100,8,11,2,1.0,True
2,0,2,100,9,11,2,1.0,True
2,0,2,200,0,11,2,1.0,True
2,0,2,200,1,11,2,1.0,True
2,0,2,200,2,11,2,1.0,True
2,0,2,200,3,11,2,1.0,True
2,0,2,200,4,11,2,1.0,True
2,0,2,200,5,11,2,1.0,True
2,0,2,200,6,11,2,1.0,True
2,0,2,200,7,11,2,1.0,True
2,0,2,200,8,11,2,1.0,True
2,0,2,200,9,11,2,1.0,True
2,0,3,20,0,11,2,1.0,True
2,0,3,20,1,11,2,1.0,True
2,0,3,20,2,11,2,1.0,True
2,0,3,20,3,11,2,1.0,True
2,0,3,20,4,11,2,1.0,True
2,0,3,20,5,11,2,1.0,True
2,0,3,20,6,11,2,1.0,True
2,0,3,20,7,11,2,1.0,True
2,0,3,20,8,11,2,1.0,True
2,0,3,20,9,11,2,1.0,True
2,0,3,50,0,11,2,1.0,True
2,0,3,50,1,11,2,1.0,True
2,0,3,50,2,11,2,1.0,True
2,0,3,50,3,11,2,1.0,True
2,0,3,50,4,11,2,1.0,True
2,0,3,50,5,11,2,1.0,True
2,0,3,50,6,11,2,1.0,True
2,0,3,50,7,11,2,1.0,True
2,0,3,50,8,11,2,1.0,True
2,0,3,50,9,11,2,1.0,True
2,0,3,100,0,11,2,1.0,True
2,0,3,100,1,11,2,1.0,True
2,0,3,100,2,11,2,1.0,True
2,0,3,100,3,11,2,1.0,True
2,0,3,100,4,11,2,1.0,True
2,0,3,100,5,11,2,1.0,True
2,0,3,100,6,11,2,1.0,True
2,0,3,100,7,11,2,1.0,True
2,0,3,100,8,11,2,1.0,True
2,0,3,100,9,11,2,1.0,True
2,0,3,200,0,11,2,1.0,True
2,0,3,200,1,11,2,1.0,True
2,0,3,200,2,11,2,1.0,True
2,0,3,200,3,11,2,1.0,True
2,0,3,200,4,11,2,1.0,True
2,0,3,200,5,11,2,1.0,True
2,0,3,200,6,11,2,1.0,True
2,0,3,200,7,11,2,1.0,True
2,0,3,200,8,11,2,1.0,True
2,0,3,200,9,11,2,1.0,True
2,0,4,20,0,11,2,1.0,True
2,0,4,20,1,11,2,1.0,True
2,0,4,20,2,13,2,1.0,True
2,0,4,20,3,11,2,1.0,True
2,0,4,20,4,11,2,1.0,True
2,0,4,20,5,11,2,1.0,True
2,0,4,20,6,11,2,1.0,True
2,0,4,20,7,11,2,1.0,True
2,0,4,20,8,11,2,1.0,True
2,0,4,20,9,11,2,1.0,True
2,0,4,50,0,11,2,1.0,True
2,0,4,50,1,11,2,1.0,True
2,0,4,50,2,13,2,1.0,True
2,0,4,50,3,11,2,1.0,True
2,0,4,50,4,11,2,1.0,True
2,0,4,50,5,13,2,1.0,True
2,0,4,50,6,11,2,1.0,True
2,0,4,50,7,13,2,1.0,True
2,0,4,50,8,11,2,1.0,True
2,0,4,50,9,11,2,1.0,True
2,0,4,100,0,11,2,1.0,True
2,0,4,100,1,11,2,1.0,True
2,0,4,100,2,11,2,1.0,True
2,0,4,100,3,13,2,1.0,True
2,0,4,100,4,11,2,1.0,True
2,0,4,100,5,11,2,1.0,True
2,0,4,100,6,13,2,1.0,True
2,0,4,100,7,11,2,1.0,True
2,0,4,100,8,11,2,1.0,True
2,0,4,100,9,11,2,1.0,True
2,0,4,200,0,11,2,1.0,True
2,0,4,200,1,13,2,1.0,True
2,0,4,200,2,11,2,1.0,True
2,0,4,200,3,11,2,1.0,True
2,0,4,200,4,13,2,1.0,True
2,0,4,200,5,11,2,1.0,True
2,0,4,200,6,13,2,1.0,True
2,0,4,200,7,13,2,1.0,True
2,0,4,200,8,11,2,1.0,True
2,0,4,200,9,13,2,1.0,True
2,0,5,20,0,11,2,1.0,True
2,0,5,20,1,11,2,1.0,True
2,0,5,20,2,11,2,1.0,True
2,0,5,20,3,13,2,1.0,True
2,0,5,20,4,11,2,1.0,True
2,0,5,20,5,11,2,1.0,True
2,0,5,20,6,11,2,1.0,True
2,0,5,20,7,11,2,1.0,True
2,0,5,20,8,13,2,1.0,True
2,0,5,20,9,11,2,1.0,True
2,0,5,50,0,11,2,1.0,True
2,0,5,50,1,11,2,1.0,True
2,0,5,50,2,11,2,1.0,True
2,0,5,50,3,11,2,1.0,True
2,0,5,50,4,11,2,1.0,True
2,0,5,50,5,11,2,1.0,True
2,0,5,50,6,11,2,1.0,True
2,0,5,50,7,11,2,1.0,True
2,0,5,50,8,11,2,1.0,True
2,0,5,50,9,11,2,1.0,True
2,0,5,100,0,11,2,1.0,True
2,0,5,100,1,11,2,1.0,True
2,0,5,100,2,11,2,1.0,True
2,0,5,100,3,11,2,1.0,True
2,0,5,100,4,11,2,1.0,True
2,0,5,100,5,11,2,1.0,True
2,0,5,100,6,11,2,1.0,True
2,0,5,100,7,11,2,1.0,True
2,0,5,100,8,11,2,1.0,True
2,0,5,100,9,11,2,1.0,True
2,0,5,200,0,11,2,1.0,True
2,0,5,200,1,11,2,1.0,True
2,0,5,200,2,11,2,1.0,True
2,0,5,200,3,11,2,1.0,True
2,0,5,200,4,11,2,1.0,True
2,0,5,200,5,11,2,1.0,True
2,0,5,200,6,11,2,1.0,True
2,0,5,200,7,11,2,1.0,True
2,0,5,200,8,11,2,1.0,True
2,0,5,200,9,11,2,1.0,True
2,1,2,20,0,8,2,1.0,True
2,1,2,20,1,8,2,1.0,True
2,1,2,20,2,8,2,1.0,True
2,1,2,20,3,8,2,1.0,True
2,1,2,20,4,8,2,1.0,True
2,1,2,20,5,8,2,1.0,True
2,1,2,20,6,8,2,1.0,True
2,1,2,20,7,8,2,1.0,True
2,1,2,20,8,8,2,1.0,True
2,1,2,20,9,8,2,1.0,True
2,1,2,50,0,8,2,1.0,True
2,1,2,50,1,8,2,1.0,True
2,1,2,50,2,8,2,1.0,True
2,1,2,50,3,8,2,1.0,True
2,1,2,50,4,8,2,1.0,True
2,1,2,50,5,8,2,1.0,True
2,1,2,50,6,8,2,1.0,True
2,1,2,50,7,8,2,1.0,True
2,1,2,50,8,8,2,1.0,True
2,1,2,50,9,8,2,1.0,True
2,1,2,100,0,8,2,1.0,True
2,1,2,100,1,8,2,1.0,True
2,1,2,100,2,8,2,1.0,True
2,1,2,100,3,8,2,1.0,True
2,1,2,100,4,8,2,1.0,True
2,1,2,100,5,8,2,1.0,True
2,1,2,100,6,8,2,1.0,True
2,1,2,100,7,8,2,1.0,True
2,1,2,100,8,8,2,1.0,True
2,1,2,100,9,8,2,1.0,True
2,1,2,200,0,8,2,1.0,True
2,1,2,200,1,8,2,1.0,True
2,1,2,200,2,8,2,1.0,True
2,1,2,200,3,8,2,1.0,True
2,1,2,200,4,8,2,1.0,True
2,1,2,200,5,8,2,1.0,True
2,1,2,200,6,8,2,1.0,True
2,1,2,200,7,8,2,1.0,True
2,1,2,200,8,8,2,1.0,True
2,1,2,200,9,8,2,1.0,True
2,1,3,20,0,8,2,1.0,True
2,1,3,20,1,40,0,0.0,False
2,1,3,20,2,40,0,0.0,False
2,1,3,20,3,40,0,0.0,False
2,1,3,20,4,40,0,0.0,False
2,1,3,20,5,40,0,0.0,False
2,1,3,20,6,40,0,0.0,False
2,1,3,20,7,40,0,0.0,False
2,1,3,20,8,40,0,0.0,False
2,1,3,20,9,40,0,0.0,False
2,1,3,50,0,40,0,0.0,False
2,1,3,50,1,40,0,0.0,False
2,1,3,50,2,40,0,0.0,False
2,1,3,50,3,40,0,0.0,False
2,1,3,50,4,40,0,0.0,False
2,1,3,50,5,40,0,0.0,False
2,1,3,50,6,40,0,0.0,False
2,1,3,50,7,40,0,0.0,False
2,1,3,50,8,40,0,0.0,False
2,1,3,50,9,40,0,0.0,False
2,1,3,100,0,40,0,0.0,False
2,1,3,100,1,40,0,0.0,False
2,1,3,100,2,40,0,0.0,False
2,1,3,100,3,40,0,0.0,False
2,1,3,100,4,40,0,0.0,False
2,1,3,100,5,40,0,0.0,False
2,1,3,100,6,40,0,0.0,False
2,1,3,100,7,40,0,0.0,False
2,1,3,100,8,40,0,0.0,False
2,1,3,100,9,40,0,0.0,False
2,1,3,200,0,40,0,0.0,False
2,1,3,200,1,40,0,0.0,False
2,1,3,200,2,40,0,0.0,False
2,1,3,200,3,40,0,0.0,False
2,1,3,200,4,40,0,0.0,False
2,1,3,200,5,40,0,0.0,False
2,1,3,200,6,40,0,0.0,False
2,1,3,200,7,40,0,0.0,False
2,1,3,200,8,40,0,0.0,False
2,1,3,200,9,40,0,0.0,False
2,1,4,20,0,40,0,0.0,False
2,1,4,20,1,40,0,0.0,False
2,1,4,20,2,40,0,0.0,False
2,1,4,20,3,40,0,0.0,False
2,1,4,20,4,40,0,0.0,False
2,1,4,20,5,40,0,0.0,False
2,1,4,20,6,40,0,0.0,False
2,1,4,20,7,40,0,0.0,False
2,1,4,20,8,40,0,0.0,False
2,1,4,20,9,40,0,0.0,False
2,1,4,50,0,40,0,0.0,False
2,1,4,50,1,40,0,0.0,False
2,1,4,50,2,40,0,0.0,False
2,1,4,50,3,40,0,0.0,False
2,1,4,50,4,40,0,0.0,False
2,1,4,50,5,40,0,0.0,False
2,1,4,50,6,40,0,0.0,False
2,1,4,50,7,40,0,0.0,False
2,1,4,50,8,40,0,0.0,False
2,1,4,50,9,40,0,0.0,False
2,1,4,100,0,40,0,0.0,False
2,1,4,100,1,40,0,0.0,False
2,1,4,100,2,40,0,0.0,False
2,1,4,100,3,40,0,0.0,False
2,1,4,100,4,40,0,0.0,False
2,1,4,100,5,40,0,0.0,False
2,1,4,100,6,40,0,0.0,False
2,1,4,100,7,40,0,0.0,False
2,1,4,100,8,40,0,0.0,False
2,1,4,100,9,40,0,0.0,False
2,1,4,200,0,40,0,0.0,False
2,1,4,200,1,40,0,0.0,False
2,1,4,200,2,40,0,0.0,False
2,1,4,200,3,40,0,0.0,False
2,1,4,200,4,40,0,0.0,False
2,1,4,200,5,40,0,0.0,False
2,1,4,200,6,40,0,0.0,False
2,1,4,200,7,40,0,0.0,False
2,1,4,200,8,40,0,0.0,False
2,1,4,200,9,40,0,0.0,False
2,1,5,20,0,40,0,0.0,False
2,1,5,20,1,40,0,0.0,False
2,1,5,20,2,40,0,0.0,False
2,1,5,20,3,40,0,0.0,False
2,1,5,20,4,40,0,0.0,False
2,1,5,20,5,40,0,0.0,False
2,1,5,20,6,40,0,0.0,False
2,1,5,20,7,40,0,0.0,False
2,1,5,20,8,40,0,0.0,False
2,1,5,20,9,40,0,0.0,False
2,1,5,50,0,40,0,0.0,False
2,1,5,50,1,40,0,0.0,False
2,1,5,50,2,40,0,0.0,False
2,1,5,50,3,40,0,0.0,False
2,1,5,50,4,40,0,0.0,False
2,1,5,50,5,40,0,0.0,False
2,1,5,50,6,40,0,0.0,False
2,1,5,50,7,40,0,0.0,False
2,1,5,50,8,40,0,0.0,False
2,1,5,50,9,40,0,0.0,False
2,1,5,100,0,40,0,0.0,False
2,1,5,100,1,40,0,0.0,False
2,1,5,100,2,40,0,0.0,False
2,1,5,100,3,40,0,0.0,False
2,1,5,100,4,40,0,0.0,False
2,1,5,100,5,40,0,0.0,False
2,1,5,100,6,40,0,0.0,False
2,1,5,100,7,40,0,0.0,False
2,1,5,100,8,40,0,0.0,False
2,1,5,100,9,40,0,0.0,False
2,1,5,200,0,40,0,0.0,False
2,1,5,200,1,40,0,0.0,False
2,1,5,200,2,40,0,0.0,False
2,1,5,200,3,40,0,0.0,False
2,1,5,200,4,40,0,0.0,False
2,1,5,200,5,40,0,0.0,False
2,1,5,200,6,40,0,0.0,False
2,1,5,200,7,40,0,0.0,False
2,1,5,200,8,40,0,0.0,False
2,1,5,200,9,40,0,0.0,False
2,2,2,20,0,6,2,1.0,True
2,2,2,20,1,6,2,1.0,True
2,2,2,20,2,6,2,1.0,True
2,2,2,20,3,6,2,1.0,True
2,2,2,20,4,6,2,1.0,True
2,2,2,20,5,6,2,1.0,True
2,2,2,20,6,6,2,1.0,True
2,2,2,20,7,6,2,1.0,True
2,2,2,20,8,6,2,1.0,True
2,2,2,20,9,6,2,1.0,True
2,2,2,50,0,6,2,1.0,True
2,2,2,50,1,6,2,1.0,True
2,2,2,50,2,6,2,1.0,True
2,2,2,50,3,6,2,1.0,True
2,2,2,50,4,6,2,1.0,True
2,2,2,50,5,6,2,1.0,True
2,2,2,50,6,6,2,1.0,True
2,2,2,50,7,6,2,1.0,True
2,2,2,50,8,6,2,1.0,True
2,2,2,50,9,6,2,1.0,True
2,2,2,100,0,6,2,1.0,True
2,2,2,100,1,6,2,1.0,True
2,2,2,100,2,6,2,1.0,True
2,2,2,100,3,6,2,1.0,True
2,2,2,100,4,6,2,1.0,True
2,2,2,100,5,6,2,1.0,True
2,2,2,100,6,6,2,1.0,True
2,2,2,100,7,6,2,1.0,True
2,2,2,100,8,6,2,1.0,True
2,2,2,100,9,6,2,1.0,True
2,2,2,200,0,6,2,1.0,True
2,2,2,200,1,6,2,1.0,True
2,2,2,200,2,6,2,1.0,True
2,2,2,200,3,6,2,1.0,True
2,2,2,200,4,6,2,1.0,True
2,2,2,200,5,6,2,1.0,True
2,2,2,200,6,6,2,1.0,True
2,2,2,200,7,6,2,1.0,True
2,2,2,200,8,6,2,1.0,True
2,2,2,200,9,6,2,1.0,True
2,2,3,20,0,6,2,1.0,True
2,2,3,20,1,6,2,1.0,True
2,2,3,20,2,6,2,1.0,True
2,2,3,20,3,6,2,1.0,True
2,2,3,20,4,6,2,1.0,True
2,2,3,20,5,6,2,1.0,True
2,2,3,20,6,6,2,1.0,True
2,2,3,20,7,6,2,1.0,True
2,2,3,20,8,6,2,1.0,True
2,2,3,20,9,6,2,1.0,True
2,2,3,50,0,6,2,1.0,True
2,2,3,50,1,6,2,1.0,True
2,2,3,50,2,6,2,1.0,True
2,2,3,50,3,6,2,1.0,True
2,2,3,50,4,6,2,1.0,True
2,2,3,50,5,6,2,1.0,True
2,2,3,50,6,6,2,1.0,True
2,2,3,50,7,6,2,1.0,True
2,2,3,50,8,6,2,1.0,True
2,2,3,50,9,6,2,1.0,True
2,2,3,100,0,6,2,1.0,True
2,2,3,100,1,6,2,1.0,True
2,2,3,100,2,6,2,1.0,True
2,2,3,100,3,6,2,1.0,True
2,2,3,100,4,6,2,1.0,True
2,2,3,100,5,6,2,1.0,True
2,2,3,100,6,6,2,1.0,True
2,2,3,100,7,6,2,1.0,True
2,2,3,100,8,6,2,1.0,True
2,2,3,100,9,6,2,1.0,True
2,2,3,200,0,6,2,1.0,True
2,2,3,200,1,6,2,1.0,True
2,2,3,200,2,6,2,1.0,True
2,2,3,200,3,6,2,1.0,True
2,2,3,200,4,6,2,1.0,True
2,2,3,200,5,6,2,1.0,True
2,2,3,200,6,6,2,1.0,True
2,2,3,200,7,6,2,1.0,True
2,2,3,200,8,6,2,1.0,True
2,2,3,200,9,6,2,1.0,True
2,2,4,20,0,6,2,1.0,True
2,2,4,20,1,6,2,1.0,True
2,2,4,20,2,6,2,1.0,True
2,2,4,20,3,6,2,1.0,True
2,2,4,20,4,6,2,1.0,True
2,2,4,20,5,6,2,1.0,True
2,2,4,20,6,6,2,1.0,True
2,2,4,20,7,6,2,1.0,True
2,2,4,20,8,6,2,1.0,True
2,2,4,20,9,6,2,1.0,True
2,2,4,50,0,6,2,1.0,True
2,2,4,50,1,6,2,1.0,True
2,2,4,50,2,6,2,1.0,True
2,2,4,50,3,6,2,1.0,True
2,2,4,50,4,6,2,1.0,True
2,2,4,50,5,6,2,1.0,True
2,2,4,50,6,6,2,1.0,True
2,2,4,50,7,6,2,1.0,True
2,2,4,50,8,6,2,1.0,True
2,2,4,50,9,6,2,1.0,True
2,2,4,100,0,6,2,1.0,True
2,2,4,100,1,6,2,1.0,True
2,2,4,100,2,6,2,1.0,True
2,2,4,100,3,6,2,1.0,True
2,2,4,100,4,6,2,1.0,True
2,2,4,100,5,6,2,1.0,True
2,2,4,100,6,6,2,1.0,True
2,2,4,100,7,6,2,1.0,True
2,2,4,100,8,6,2,1.0,True
2,2,4,100,9,6,2,1.0,True
2,2,4,200,0,6,2,1.0,True
2,2,4,200,1,6,2,1.0,True
2,2,4,200,2,6,2,1.0,True
2,2,4,200,3,6,2,1.0,True
2,2,4,200,4,6,2,1.0,True
2,2,4,200,5,6,2,1.0,True
2,2,4,200,6,6,2,1.0,True
2,2,4,200,7,6,2,1.0,True
2,2,4,200,8,6,2,1.0,True
2,2,4,200,9,6,2,1.0,True
2,2,5,20,0,6,2,1.0,True
2,2,5,20,1,6,2,1.0,True
2,2,5,20,2,6,2,1.0,True
2,2,5,20,3,6,2,1.0,True
2,2,5,20,4,6,2,1.0,True
2,2,5,20,5,6,2,1.0,True
2,2,5,20,6,6,2,1.0,True
2,2,5,20,7,6,2,1.0,True
2,2,5,20,8,6,2,1.0,True
2,2,5,20,9,6,2,1.0,True
2,2,5,50,0,6,2,1.0,True
2,2,5,50,1,6,2,1.0,True
2,2,5,50,2,6,2,1.0,True
2,2,5,50,3,6,2,1.0,True
2,2,5,50,4,6,2,1.0,True
2,2,5,50,5,6,2,1.0,True
2,2,5,50,6,6,2,1.0,True
2,2,5,50,7,6,2,1.0,True
2,2,5,50,8,6,2,1.0,True
2,2,5,50,9,6,2,1.0,True
2,2,5,100,0,6,2,1.0,True
2,2,5,100,1,6,2,1.0,True
2,2,5,100,2,6,2,1.0,True
2,2,5,100,3,6,2,1.0,True
2,2,5,100,4,6,2,1.0,True
2,2,5,100,5,6,2,1.0,True
2,2,5,100,6,6,2,1.0,True
2,2,5,100,7,6,2,1.0,True
2,2,5,100,8,6,2,1.0,True
2,2,5,100,9,6,2,1.0,True
2,2,5,200,0,6,2,1.0,True
2,2,5,200,1,6,2,1.0,True
2,2,5,200,2,6,2,1.0,True
2,2,5,200,3,6,2,1.0,True
2,2,5,200,4,6,2,1.0,True
2,2,5,200,5,6,2,1.0,True
2,2,5,200,6,6,2,1.0,True
2,2,5,200,7,6,2,1.0,True
2,2,5,200,8,6,2,1.0,True
2,2,5,200,9,6,2,1.0,True
2,3,2,20,0,5,2,1.0,True
2,3,2,20,1,6,2,1.0,True
2,3,2,20,2,6,2,1.0,True
2,3,2,20,3,5,2,1.0,True
2,3,2,20,4,6,2,1.0,True
2,3,2,20,5,5,2,1.0,True
2,3,2,20,6,6,2,1.0,True
2,3,2,20,7,5,2,1.0,True
2,3,2,20,8,5,2,1.0,True
2,3,2,20,9,6,2,1.0,True
2,3,2,50,0,5,2,1.0,True
2,3,2,50,1,6,2,1.0,True
2,3,2,50,2,5,2,1.0,True
2,3,2,50,3,6,2,1.0,True
2,3,2,50,4,5,2,1.0,True
2,3,2,50,5,6,2,1.0,True
2,3,2,50,6,5,2,1.0,True
2,3,2,50,7,6,2,1.0,True
2,3,2,50,8,5,2,1.0,True
2,3,2,50,9,6,2,1.0,True
2,3,2,100,0,5,2,1.0,True
2,3,2,100,1,6,2,1.0,True
2,3,2,100,2,5,2,1.0,True
2,3,2,100,3,6,2,1.0,True
2,3,2,100,4,5,2,1.0,True
2,3,2,100,5,6,2,1.0,True
2,3,2,100,6,5,2,1.0,True
2,3,2,100,7,6,2,1.0,True
2,3,2,100,8,5,2,1.0,True
2,3,2,100,9,6,2,1.0,True
2,3,2,200,0,5,2,1.0,True
2,3,2,200,1,6,2,1.0,True
2,3,2,200,2,5,2,1.0,True
2,3,2,200,3,6,2,1.0,True
2,3,2,200,4,5,2,1.0,True
2,3,2,200,5,6,2,1.0,True
2,3,2,200,6,5,2,1.0,True
2,3,2,200,7,6,2,1.0,True
2,3,2,200,8,5,2,1.0,True
2,3,2,200,9,6,2,1.0,True
2,3,3,20,0,5,2,1.0,True
2,3,3,20,1,6,2,1.0,True
2,3,3,20,2,5,2,1.0,True
2,3,3,20,3,6,2,1.0,True
2,3,3,20,4,5,2,1.0,True
2,3,3,20,5,6,2,1.0,True
2,3,3,20,6,5,2,1.0,True
2,3,3,20,7,6,2,1.0,True
2,3,3,20,8,5,2,1.0,True
2,3,3,20,9,6,2,1.0,True
2,3,3,50,0,6,2,1.0,True
2,3,3,50,1,6,2,1.0,True
2,3,3,50,2,5,2,1.0,True
2,3,3,50,3,6,2,1.0,True
2,3,3,50,4,5,2,1.0,True
2,3,3,50,5,6,2,1.0,True
2,3,3,50,6,6,2,1.0,True
2,3,3,50,7,6,2,1.0,True
2,3,3,50,8,5,2,1.0,True
2,3,3,50,9,6,2,1.0,True
2,3,3,100,0,6,2,1.0,True
2,3,3,100,1,6,2,1.0,True
2,3,3,100,2,5,2,1.0,True
2,3,3,100,3,6,2,1.0,True
2,3,3,100,4,6,2,1.0,True
2,3,3,100,5,6,2,1.0,True
2,3,3,100,6,5,2,1.0,True
2,3,3,100,7,6,2,1.0,True
2,3,3,100,8,5,2,1.0,True
2,3,3,100,9,6,2,1.0,True
2,3,3,200,0,6,2,1.0,True
2,3,3,200,1,6,2,1.0,True
2,3,3,200,2,6,2,1.0,True
2,3,3,200,3,6,2,1.0,True
2,3,3,200,4,6,2,1.0,True
2,3,3,200,5,6,2,1.0,True
2,3,3,200,6,6,2,1.0,True
2,3,3,200,7,6,2,1.0,True
2,3,3,200,8,6,2,1.0,True
2,3,3,200,9,6,2,1.0,True
2,3,4,20,0,6,2,1.0,True
2,3,4,20,1,6,2,1.0,True
2,3,4,20,2,5,2,1.0,True
2,3,4,20,3,6,2,1.0,True
2,3,4,20,4,5,2,1.0,True
2,3,4,20,5,6,2,1.0,True
2,3,4,20,6,5,2,1.0,True
2,3,4,20,7,6,2,1.0,True
2,3,4,20,8,5,2,1.0,True
2,3,4,20,9,6,2,1.0,True
2,3,4,50,0,5,2,1.0,True
2,3,4,50,1,6,2,1.0,True
2,3,4,50,2,5,2,1.0,True
2,3,4,50,3,6,2,1.0,True
2,3,4,50,4,5,2,1.0,True
2,3,4,50,5,6,2,1.0,True
2,3,4,50,6,5,2,1.0,True
2,3,4,50,7,6,2,1.0,True
2,3,4,50,8,5,2,1.0,True
2,3,4,50,9,6,2,1.0,True
2,3,4,100,0,5,2,1.0,True
2,3,4,100,1,6,2,1.0,True
2,3,4,100,2,5,2,1.0,True
2,3,4,100,3,6,2,1.0,True
2,3,4,100,4,5,2,1.0,True
2,3,4,100,5,6,2,1.0,True
2,3,4,100,6,6,2,1.0,True
2,3,4,100,7,5,2,1.0,True
2,3,4,100,8,6,2,1.0,True
2,3,4,100,9,5,2,1.0,True
2,3,4,200,0,6,2,1.0,True
2,3,4,200,1,6,2,1.0,True
2,3,4,200,2,5,2,1.0,True
2,3,4,200,3,6,2,1.0,True
2,3,4,200,4,5,2,1.0,True
2,3,4,200,5,6,2,1.0,True
2,3,4,200,6,5,2,1.0,True
2,3,4,200,7,6,2,1.0,True
2,3,4,200,8,5,2,1.0,True
2,3,4,200,9,6,2,1.0,True
2,3,5,20,0,5,2,1.0,True
2,3,5,20,1,6,2,1.0,True
2,3,5,20,2,6,2,1.0,True
2,3,5,20,3,6,2,1.0,True
2,3,5,20,4,5,2,1.0,True
2,3,5,20,5,6,2,1.0,True
2,3,5,20,6,5,2,1.0,True
2,3,5,20,7,6,2,1.0,True
2,3,5,20,8,5,2,1.0,True
2,3,5,20,9,6,2,1.0,True
2,3,5,50,0,5,2,1.0,True
2,3,5,50,1,6,2,1.0,True
2,3,5,50,2,5,2,1.0,True
2,3,5,50,3,6,2,1.0,True
2,3,5,50,4,5,2,1.0,True
2,3,5,50,5,6,2,1.0,True
2,3,5,50,6,5,2,1.0,True
2,3,5,50,7,6,2,1.0,True
2,3,5,50,8,5,2,1.0,True
2,3,5,50,9,6,2,1.0,True
2,3,5,100,0,5,2,1.0,True
2,3,5,100,1,6,2,1.0,True
2,3,5,100,2,5,2,1.0,True
2,3,5,100,3,6,2,1.0,True
2,3,5,100,4,5,2,1.0,True
2,3,5,100,5,6,2,1.0,True
2,3,5,100,6,5,2,1.0,True
2,3,5,100,7,6,2,1.0,True
2,3,5,100,8,5,2,1.0,True
2,3,5,100,9,6,2,1.0,True
2,3,5,200,0,5,2,1.0,True
2,3,5,200,1,6,2,1.0,True
2,3,5,200,2,5,2,1.0,True
2,3,5,200,3,6,2,1.0,True
2,3,5,200,4,5,2,1.0,True
2,3,5,200,5,6,2,1.0,True
2,3,5,200,6,5,2,1.0,True
2,3,5,200,7,6,2,1.0,True
2,3,5,200,8,5,2,1.0,True
2,3,5,200,9,6,2,1.0,True
2,4,2,20,0,5,2,1.0,True
2,4,2,20,1,5,2,1.0,True
2,4,2,20,2,5,2,1.0,True
2,4,2,20,3,5,2,1.0,True
2,4,2,20,4,5,2,1.0,True
2,4,2,20,5,5,2,1.0,True
2,4,2,20,6,5,2,1.0,True
2,4,2,20,7,40,1,0.5,False
2,4,2,20,8,5,2,1.0,True
2,4,2,20,9,5,2,1.0,True
2,4,2,50,0,5,2,1.0,True
2,4,2,50,1,5,2,1.0,True
2,4,2,50,2,5,2,1.0,True
2,4,2,50,3,5,2,1.0,True
2,4,2,50,4,5,2,1.0,True
2,4,2,50,5,5,2,1.0,True
2,4,2,50,6,5,2,1.0,True
2,4,2,50,7,5,2,1.0,True
2,4,2,50,8,5,2,1.0,True
2,4,2,50,9,5,2,1.0,True
2,4,2,100,0,5,2,1.0,True
2,4,2,100,1,5,2,1.0,True
2,4,2,100,2,5,2,1.0,True
2,4,2,100,3,5,2,1.0,True
2,4,2,100,4,5,2,1.0,True
2,4,2,100,5,5,2,1.0,True
2,4,2,100,6,5,2,1.0,True
2,4,2,100,7,5,2,1.0,True
2,4,2,100,8,5,2,1.0,True
2,4,2,100,9,5,2,1.0,True
2,4,2,200,0,5,2,1.0,True
2,4,2,200,1,5,2,1.0,True
2,4,2,200,2,5,2,1.0,True
2,4,2,200,3,5,2,1.0,True
2,4,2,200,4,5,2,1.0,True
2,4,2,200,5,5,2,1.0,True
2,4,2,200,6,5,2,1.0,True
2,4,2,200,7,5,2,1.0,True
2,4,2,200,8,5,2,1.0,True
2,4,2,200,9,5,2,1.0,True
2,4,3,20,0,5,2,1.0,True
2,4,3,20,1,5,2,1.0,True
2,4,3,20,2,4,2,1.0,True
2,4,3,20,3,5,2,1.0,True
2,4,3,20,4,4,2,1.0,True
2,4,3,20,5,5,2,1.0,True
2,4,3,20,6,4,2,1.0,True
2,4,3,20,7,5,2,1.0,True
2,4,3,20,8,4,2,1.0,True
2,4,3,20,9,5,2,1.0,True
2,4,3,50,0,4,2,1.0,True
2,4,3,50,1,5,2,1.0,True
2,4,3,50,2,4,2,1.0,True
2,4,3,50,3,5,2,1.0,True
2,4,3,50,4,4,2,1.0,True
2,4,3,50,5,5,2,1.0,True
2,4,3,50,6,5,2,1.0,True
2,4,3,50,7,4,2,1.0,True
